"postnummer","week","postnummer_first_2","population","positivity_1w","adult_pop","cases_per_capita_2w5","test_per_capita_1w5","longitude","latitude"
"75258","52","75XXX","452","0.08333333582","428","700.9345703","2803.738281","17.60637382","59.83667849"
"75260","52","75XXX","1914","0.1818181872","1524","459.3175964","1443.56958","17.57700235","59.85642908"
"75261","52","75XXX","916","","915.999939","","764.1921997","17.5897143","59.85020337"
"75262","52","75XXX","1107","0.277777791","1023","586.5102539","1759.530762","17.59435642","59.84962083"
"75263","52","75XXX","1834","0.07894736528","1499","400.2668457","2535.023438","17.57702813","59.83422251"
"75264","52","75XXX","1359","0.05263157934","1140","175.4385986","1666.666626","17.60869814","59.8520966"
"75265","52","75XXX","198","","159","","","17.56992465","59.84547921"
"75266","52","75XXX","1144","0.3333333433","913","1642.935425","1971.522461","17.56511537","59.85188474"
"75267","52","75XXX","1966","0.1521739066","1492","1541.554932","3083.109863","17.55563286","59.85421055"
"75268","52","75XXX","386","","258","","3100.775146","17.55270083","59.8488704"
"75269","52","75XXX","857","","592","","1351.351318","17.55916011","59.8523154"
"75271","52","75XXX","418","","415","","963.8554077","17.60023817","59.85367625"
"75272","52","75XXX","974","0.1333333403","909","220.0220032","1650.165039","17.59001617","59.85160814"
"75273","52","75XXX","1018","0.07999999821","941","425.0797119","2656.748047","17.59111807","59.84784243"
"75308","52","75XXX","963","0.25","800.000061","624.999939","1999.999878","17.64955605","59.85209854"
"75309","52","75XXX","582","","556","","1258.992798","17.64317631","59.84976196"
"75310","52","75XXX","562","0.1875","506","790.513855","3162.05542","17.63141077","59.85701127"
"75311","52","75XXX","567","0.200000003","538","371.7472229","1858.736084","17.63059732","59.86047312"
"75312","52","75XXX","1157","0.0625","1074","372.4394836","1489.757935","17.625096","59.85859537"
"75313","52","75XXX","908","0.07692307979","856","467.2897339","1518.691528","17.62256681","59.86043757"
"75314","52","75XXX","841","0.2352941185","807","991.3259277","2106.567627","17.62706205","59.862056"
"75315","52","75XXX","830","0.07142857462","785","254.7770691","1783.439453","17.62903267","59.86319514"
"75316","52","75XXX","906","0","824","364.0776672","3033.980469","17.63297681","59.86387072"
"75317","52","75XXX","1415","0.07999999821","1208","331.125824","2069.536377","17.65333284","59.85052606"
"75318","52","75XXX","3162","0.1176470593","2585","773.694397","2630.561035","17.65729724","59.8473465"
"75319","52","75XXX","842","0.06666667014","789","253.4854279","1901.140625","17.65012393","59.85627383"
"75320","52","75XXX","1023","0.06666667014","917","436.2050171","1635.768799","17.6401453","59.8588156"
"75321","52","75XXX","747","0.2307692319","677","738.5524292","1920.236328","17.64563092","59.85832256"
"75322","52","75XXX","1121","0.1111111119","1047","668.5769043","1719.197754","17.64318325","59.85505731"
"75323","52","75XXX","54","","54","","","17.67486424","59.8444108"
"75324","52","75XXX","1928","0.1000000015","1607","435.5942688","2489.110107","17.66558696","59.86004373"
"75325","52","75XXX","871","0.1176470593","799.000061","375.4692993","2127.659424","17.65467145","59.86061877"
"75326","52","75XXX","956","0.1052631587","864","231.4814758","2199.073975","17.65498773","59.8587529"
"75327","52","75XXX","1367","0.07407407463","1265","632.4110718","2134.387451","17.65167391","59.86183456"
"75328","52","75XXX","1478","0.1599999964","1271","629.4256592","1966.9552","17.65754725","59.86548794"
"75329","52","75XXX","2170","0.1578947306","1952","819.6721191","2920.082031","17.64591112","59.86513437"
"75330","52","75XXX","1452","0.1470588297","1335","823.9700317","2546.816406","17.64272555","59.86472755"
"75331","52","75XXX","1546","0.1785714328","1437","835.0730591","1948.503784","17.63955129","59.86352306"
"75332","52","75XXX","932","0.3076923192","870","1034.482788","2988.505859","17.63346815","59.86336802"
"75333","52","75XXX","1660","0","1453","206.4693756","1169.993164","17.61648818","59.87262115"
"75334","52","75XXX","2177","0.2285714298","1822","823.2711182","1920.965942","17.63031723","59.87551847"
"75335","52","75XXX","1641","0.2083333284","1433","628.0530396","1674.808105","17.62433817","59.87532084"
"75336","52","75XXX","1381","0.03571428731","1249","160.1280975","2241.793457","17.61760311","59.87502727"
"75337","52","75XXX","2023","0.1707317084","1651","908.5402832","2483.343506","17.61001666","59.88217225"
"75340","52","75XXX","355","","298","","1342.28186","17.6505198","59.85758296"
"75341","52","75XXX","706","0.1363636404","685","875.9124146","3211.678711","17.65915037","59.85096054"
"75342","52","75XXX","435","0","398","0","3768.844238","17.6511908","59.84753697"
"75418","52","75XXX","1436","0.03999999911","1156","951.5570679","2162.629639","17.63758537","59.87026472"
"75419","52","75XXX","245","0.1666666716","202","1485.14856","5940.594238","17.63727685","59.87486092"
"75420","52","75XXX","1617","0.1290322542","1331","1277.235107","2329.075928","17.65410721","59.86715261"
"75421","52","75XXX","1753","0.09677419066","1349.999878","518.5185547","2296.296387","17.65044329","59.86910723"
"75422","52","75XXX","2129","0.1836734712","1929","673.9243164","2540.17627","17.64646488","59.87085809"
"75423","52","75XXX","2044","0.2105263174","1793.999878","947.6032104","2118.171875","17.63937243","59.86757436"
"75424","52","75XXX","1521","0.1538461596","1393","358.9375305","933.2376099","17.64470419","59.87364092"
"75425","52","75XXX","764","","703","","1280.227539","17.64136698","59.87321099"
"75426","52","75XXX","2264","0.1612903178","1885","1061.007935","1644.562378","17.65287328","59.87773681"
"75427","52","75XXX","1275","0.125","1107","451.6711731","1445.347778","17.64574678","59.87697749"
"75428","52","75XXX","1338","0.200000003","1127","532.3868408","1774.622925","17.64485241","59.8813391"
"75429","52","75XXX","1882","0.09375","1547","323.2062073","2068.519775","17.66000777","59.8751731"
"75430","52","75XXX","2849","0.2727272809","2030","886.6995239","1625.615723","17.65797049","59.87585592"
"75431","52","75XXX","2697","0.2291666716","2271","660.5019531","2113.606445","17.663383","59.87176285"
"75432","52","75XXX","1552","0.07500000298","1421","492.6108398","2814.919189","17.66928037","59.87388612"
"75433","52","75XXX","1802","0.2307692319","1615","928.7925415","2414.860596","17.67584743","59.87162011"
"75434","52","75XXX","1971","0.1190476194","1778","731.1586304","2362.204834","17.66810409","59.86808225"
"75435","52","75XXX","1362","0.1363636404","1241","322.3207092","1772.763916","17.67018734","59.86409751"
"75436","52","75XXX","1724","0.09677419066","1506","398.4063721","2058.432861","17.67492974","59.8664986"
"75437","52","75XXX","1921","0.08695652336","1679","476.4740906","1369.863037","17.6786725","59.86096948"
"75439","52","75XXX","1128","0.1052631587","904","995.5751953","2101.77002","17.63943445","59.8842344"
"75440","52","75XXX","1989","0.2083333284","1577.999878","887.1990356","3041.825439","17.63395706","59.89225674"
"75441","52","75XXX","1938","0.06756756455","1669.999878","718.5629272","4431.138184","17.64864215","59.88692584"
"75442","52","75XXX","1471","0.3199999928","1241","1047.542358","2014.504395","17.65512733","59.88787549"
"75443","52","75XXX","439","","260","","3076.923096","17.65281741","59.89291318"
"75444","52","75XXX","1272","0.1176470593","992","907.2580566","3427.419434","17.67898513","59.86982299"
"75445","52","75XXX","805","0.1578947306","666","750.7507324","2852.852783","17.68272426","59.87883018"
"75446","52","75XXX","1342","0.1481481493","1221","655.2006836","2211.302246","17.68334784","59.86907846"
"75447","52","75XXX","1507","0.1052631587","1276","705.3291626","1489.028198","17.68919821","59.87013381"
"75448","52","75XXX","1743","0.3666666746","1409","1277.501831","2129.169678","17.69188867","59.86422817"
"75449","52","75XXX","1559","0.1290322542","1278","469.4835815","2425.665039","17.69792443","59.86712873"
"75452","52","75XXX","1235","0.2352941185","959.000061","834.2022705","1772.67981","17.70854392","59.86247096"
"75453","52","75XXX","409","","316","","1265.822754","17.70600946","59.85778833"
"75454","52","75XXX","68","","54","","","17.72250485","59.8474593"
"75471","52","75XXX","1873","0.08163265139","1051","1141.769775","4662.226563","17.74448606","59.90777257"
"75550","52","75XXX","1040","0.1333333403","815","736.1962891","1840.490845","17.58187598","59.95749534"
"75591","52","75XXX","4006","0.03571428731","3031","494.8861694","1847.575073","17.50497866","59.77890813"
"75592","52","75XXX","1861","0.1851851791","1512","462.9629517","1785.714233","17.46518253","59.89397349"
"75593","52","75XXX","966","0.1333333403","678","737.4631348","2212.389404","17.57859542","59.93957191"
"75594","52","75XXX","2100","0.2121212184","1568.999878","764.8184204","2103.250732","17.68969356","59.90736507"
"75595","52","75XXX","614","","478","","1882.845215","17.84191358","60.00946979"
"75596","52","75XXX","2272","0.200000003","1796","668.1514282","1948.775024","17.8598883","59.93341295"
"75597","52","75XXX","2690","0.1860465109","2063","872.5157471","2084.343262","17.85441501","59.85284522"
"75598","52","75XXX","2021","0","1560","384.615387","1666.666626","17.72393573","59.79535879"
"75642","52","75XXX","304","","275","","1090.909058","17.63931235","59.80806766"
"75643","52","75XXX","1593","0.07692307979","1323","377.9289551","1965.230591","17.65195741","59.83259952"
"75644","52","75XXX","2315","0.1555555612","2005","698.2543945","2244.388916","17.63315491","59.83167512"
"75645","52","75XXX","2255","0","1838","108.8139267","1904.243774","17.61766052","59.83059222"
"75646","52","75XXX","2177","0","1704.999878","410.5572205","2463.343262","17.61316839","59.82074021"
"75647","52","75XXX","1798","0.1052631587","1414","565.770874","2687.411621","17.63320023","59.82003215"
"75648","52","75XXX","2605","0.1724137962","1922","416.2330933","1508.844971","17.62577107","59.81485457"
"75649","52","75XXX","1691","0.3333333433","1332","450.4504395","1351.351318","17.62158712","59.81065107"
"75650","52","75XXX","1558","0.2894736826","1319","909.7801514","2880.970459","17.63067944","59.80891915"
"75651","52","75XXX","1417","0.2222222239","1174","340.7155151","1533.219727","17.65870148","59.81395271"
"75652","52","75XXX","2317","0.08823529631","1835","435.9673157","1852.861084","17.64722958","59.79810809"
"75653","52","75XXX","2693","0.2199999988","2080","1105.769287","2403.846191","17.64141491","59.78779609"
"75654","52","75XXX","1970","0.2758620679","1529","719.4244385","1896.664429","17.63289803","59.80310695"
"75655","52","75XXX","1757","0.09375","1413.999878","565.7709351","2263.08374","17.61801712","59.79793124"
"75656","52","75XXX","825","0.1428571492","684","1169.590698","3070.175537","17.62120372","59.81853335"
"75657","52","75XXX","1862","0.2258064449","1343","1116.902466","2308.265137","17.6174062","59.81286597"
"75658","52","75XXX","1644","0.137931034","1271","550.7474365","2281.667969","17.62418718","59.80640709"
"75659","52","75XXX","1095","0.2941176593","750","800","2266.666748","17.64455523","59.81364491"
"75752","52","75XXX","1362","0","969","412.7966919","1547.987671","17.69073885","59.82390291"
"75753","52","75XXX","83","","74","","","17.68966364","59.83050216"
"75754","52","75XXX","1659","0.4166666567","1305","1149.425293","1839.080444","17.69954956","59.80973134"
"75755","52","75XXX","2522","0.174999997","2042","783.5455322","1958.863892","17.70251007","59.8142128"
"75756","52","75XXX","1399","0.190476194","1108","541.5162354","1895.306885","17.71239587","59.81638229"
"75757","52","75XXX","1590","0.3103448153","1226","1060.358887","2365.416016","17.68836501","59.81707948"
"75758","52","75XXX","1124","0.05555555597","942","318.471344","1910.828003","17.69281513","59.80558407"
"75759","52","75XXX","254","","185.9999847","","3225.806641","17.68507546","59.80789723"
"81430","52","81XXX","1060","0.2105263174","865","1387.283203","2196.531738","17.40642085","60.62514475"
"81431","52","81XXX","1201","0.3076923192","991.999939","1915.322754","3931.451904","17.45724267","60.66621409"
"81432","52","81XXX","1084","0.2857142985","889","1574.803101","3149.606201","17.41202959","60.64328607"
"81440","52","81XXX","1273","0.25","1057","662.2516479","1892.147583","17.40737731","60.61225676"
"81441","52","81XXX","806","","678","","1327.433594","17.42965646","60.615139"
"81442","52","81XXX","328","","250.0000153","","799.999939","17.39369895","60.63950054"
"81470","52","81XXX","1450","0.1212121248","1192","838.9261475","2768.456299","17.47360599","60.56297587"
"81492","52","81XXX","349","","281","","355.8718872","17.40466384","60.67029936"
"81493","52","81XXX","841","0.4375","737","949.7964478","2170.963379","17.55794275","60.62797861"
"81494","52","81XXX","559","","449","","1113.585693","17.37020734","60.56078423"
"81495","52","81XXX","574","","478","","1464.435181","17.46394986","60.50013556"
"81536","52","81XXX","1439","0.125","1108","631.7689819","1444.043335","17.50593864","60.34243068"
"81537","52","81XXX","559","0.1666666716","442","1583.710449","4072.398193","17.51389009","60.33463485"
"81538","52","81XXX","1295","0.06451612711","1158","345.4231567","2677.029297","17.5098969","60.34500545"
"81540","52","81XXX","556","0.2307692319","462","1948.052002","2813.852783","17.49971396","60.35273029"
"81541","52","81XXX","554","0.1875","478","836.8200684","3347.280273","17.52609749","60.34445499"
"81544","52","81XXX","758","0.2800000012","623","1605.136475","4012.841064","17.51361804","60.35806359"
"81545","52","81XXX","915","0.1818181872","751","932.0905762","2929.42749","17.5337029","60.35318889"
"81569","52","81XXX","662","0.200000003","524","954.1984863","1908.396973","17.46485735","60.22671794"
"81575","52","81XXX","867","0.1538461596","728","686.8131714","1785.714233","17.23450482","60.39912877"
"81576","52","81XXX","895","","705","","1134.751831","17.23840601","60.3862547"
"81591","52","81XXX","1454","0.125","1194","921.2730103","2010.050293","17.37954231","60.31075005"
"81592","52","81XXX","604","0.25","492","1219.512207","2439.024414","17.6007301","60.34888973"
"81593","52","81XXX","622","","503","","1192.842896","17.36058449","60.42787094"
"81594","52","81XXX","238","","219","","456.6210022","17.5855536","60.4497307"
"81595","52","81XXX","330","","262","","2671.755615","17.42952692","60.20010382"
"81596","52","81XXX","221","","180","","2777.777832","17.56253954","60.40954922"
"81930","52","81XXX","747","0.400000006","615","1951.219482","3252.032471","17.75837043","60.47140165"
